id,sha_fail,file_match,fl_accuracy,num_ground_truth_files,num_predicted_files,num_matched_files,num_correctly_localized_files,ground_truth_files,predicted_files,matched_files,correctly_localized_files
406,c4b91c30a2238a1f3399143e846f1b814b7ae6e2,1.0,1.0,1,2,1,1,tests/test_litellm/router_strategy/test_base_routing_strategy.py,tests/test_litellm/router_strategy/test_base_routing_strategy.py | tests/test_litellm/test_main.py,tests/test_litellm/router_strategy/test_base_routing_strategy.py,tests/test_litellm/router_strategy/test_base_routing_strategy.py
407,d060bc14f131099c1b8671a3e59a03704f67bb59,0.0,0.0,18,0,0,0,.pre-commit-config.yaml | camel/toolkits/base.py | examples/usecases/airbnb_mcp/README.md | examples/usecases/airbnb_mcp/app.py | examples/usecases/airbnb_mcp/assets/logo_airbnb_mcp.png | examples/usecases/airbnb_mcp/assets/logo_camel_ai.png | examples/usecases/airbnb_mcp/assets/screenshot.png | examples/usecases/airbnb_mcp/mcp_servers_config.json | examples/usecases/airbnb_mcp/requirements.txt | examples/usecases/chat_with_github/README.md | examples/usecases/chat_with_github/app.py | examples/usecases/chat_with_github/assets/logo_camel_ai.png | examples/usecases/chat_with_github/assets/logo_github.jpg | examples/usecases/chat_with_github/assets/screenshot_chat.png | examples/usecases/chat_with_github/demo_git_ingest.py | examples/usecases/chat_with_github/mcp_servers_config.json | examples/usecases/chat_with_github/requirements.txt | pyproject.toml,,,
408,d172aa270f1f8e46342a6f6944df7765e363460b,0.0,0.0,1,0,0,0,camel/toolkits/bohrium_toolkit.py,,,
409,d1d58073979cfb6eb10b25f18aa061b137c20c3a,0.0,0.0,1,0,0,0,camel/agents/chat_agent.py,,,
410,d2fc7ed0a8fbbc659c3bc88ed1a352815a3c3e71,0.0,0.0,1,0,0,0,examples/toolkits/search_google_with_exclusion.py,,,
411,d31c3cbffdc728c53feae391e36e9e67248d0928,0.5,0.5,2,9,1,1,camel/toolkits/async_browser_toolkit.py | camel/toolkits/browser_toolkit.py,camel/agents/__init__.py | camel/agents/_utils.py | camel/societies/babyagi_playing.py | camel/toolkits/__init__.py | camel/toolkits/browser_toolkit.py | camel/toolkits/image_analysis_toolkit.py | examples/agents/single_agent.py | examples/ai_society/generate_meta_data.py | examples/tasks/task_generation.py,camel/toolkits/browser_toolkit.py,camel/toolkits/browser_toolkit.py
412,d85d774b0920cc0438fb1f084c93df696fb3f6c8,0.0,0.0,1,0,0,0,test/toolkits/test_hybrid_browser_toolkit.py,,,
413,dbe785e7397a3849c329fda9c181e9290ac95a2a,0.0,0.0,1,0,0,0,camel/models/litellm_model.py,,,
414,e067bbd31dc6889b33989fa6f38609e9e58969a0,0.0,0.0,1,0,0,0,camel/toolkits/hybrid_browser_toolkit/hybrid_browser_toolkit.py,,,
415,e1dbd83b5eccd0a5435563900d30381bb4d4f27a,0.0,0.0,3,0,0,0,camel/toolkits/slack_toolkit.py | test/toolkits/test_hybrid_browser_toolkit.py | test/toolkits/test_slack_functions.py,,,
416,e9c4ddd5f996b5a4a8b82c05321573de50dbe6a9,0.0,0.0,2,0,0,0,camel/models/openai_compatible_model.py | camel/toolkits/browser_toolkit.py,,,
417,ec5fbc16becebb97e5635f2522fcdad3e2340023,0.0,0.0,1,0,0,0,camel/societies/workforce/workforce.py,,,
418,ed81322247e526f87264c1f8b8e067307cf4a2e3,0.0,0.0,2,0,0,0,camel/toolkits/html_gen_toolkit.py | examples/toolkits/html_gen_toolkit.py,,,
419,f35834221f9415921e1e7f49ecd2db4fb92e1daf,0.0,0.0,4,0,0,0,camel/agents/chat_agent.py | camel/messages/func_message.py | docs/mintlify/key_modules/models.mdx | test/messages/test_func_message.py,,,
420,f37e7e5966a4009e72e674100657575a9cb04b06,0.0,0.0,1,0,0,0,camel/configs/vllm_config.py,,,
421,f4ed7a6f985ea8135f1cb2b2b01bd794a7f45520,0.0,0.0,1,0,0,0,camel/agents/chat_agent.py,,,
422,39b871ce5e33ecaa12e176f850014d7f1a0fc81a,0.125,0.125,8,2,1,1,application/api/answer/services/conversation_service.py | application/api/answer/services/prompt_renderer.py | application/api/answer/services/stream_processor.py | application/templates/template_engine.py | docs/pages/Guides/Customising-prompts.mdx | tests/api/answer/routes/test_base.py | tests/api/answer/services/test_prompt_renderer.py | tests/api/answer/services/test_stream_processor.py,application/api/answer/routes/base.py | tests/api/answer/routes/test_base.py,tests/api/answer/routes/test_base.py,tests/api/answer/routes/test_base.py
423,487e1157df0cb267387c26cbb92b9b52077ea31d,0.5,0.5,2,3,1,1,tests/api/answer/routes/test_base.py | tests/llm/test_anthropic_llm.py,application/api/answer/routes/base.py | application/llm/anthropic.py | tests/llm/test_anthropic_llm.py,tests/llm/test_anthropic_llm.py,tests/llm/test_anthropic_llm.py
424,50f5e8a9558dfa36d31f8b1758a1968d2615dc31,1.0,1.0,1,1,1,1,application/api/connector/routes.py,application/api/connector/routes.py,application/api/connector/routes.py,application/api/connector/routes.py
425,7e2cbdd88c51c352c84499ee1b8e47d9d2169956,1.0,1.0,1,1,1,1,application/agents/base.py,application/agents/base.py,application/agents/base.py,application/agents/base.py
426,8efb5578f2c0b9ad8e539bb79ff522c50d3bb771,0.0,0.0,1,0,0,0,tests/test_todo_tool.py,,,
427,946865a335e58efdaee920affe3f3fe737f292b6,1.0,1.0,2,2,2,2,tests/security/test_encryption.py | tests/storage/test_local_storage.py,tests/security/test_encryption.py | tests/storage/test_local_storage.py,tests/security/test_encryption.py | tests/storage/test_local_storage.py,tests/security/test_encryption.py | tests/storage/test_local_storage.py
428,9aa7f22fa67f08ff9fa2d398f1c0f850b9bc60fc,0.0,0.0,1,0,0,0,tests/test_app.py,,,
429,a1890457665c07d1a31b62684d57e8c4aa98bc0f,1.0,1.0,1,1,1,1,tests/agents/test_base_agent.py,tests/agents/test_base_agent.py,tests/agents/test_base_agent.py,tests/agents/test_base_agent.py
430,ab4ebf9a9dc3c4ee40947141afdbc96a981d1ed5,0.0,0.0,1,0,0,0,tests/test_todo_tool.py,,,
431,ccd70011ea8680e351ccdea190cc7ae52486d404,1.0,1.0,1,1,1,1,application/api/user/sharing/routes.py,application/api/user/sharing/routes.py,application/api/user/sharing/routes.py,application/api/user/sharing/routes.py
432,cec8c72b4609f69a21bebd233c2662fa7bdd078b,0.1667,0.1667,6,1,1,1,application/api/answer/services/stream_processor.py | application/api/connector/routes.py | application/api/user/routes.py | application/retriever/base.py | application/retriever/classic_rag.py | application/vectorstore/base.py,application/api/connector/routes.py,application/api/connector/routes.py,application/api/connector/routes.py
433,d461f312431b69d9e3a4068b50fca6449fd34940,1.0,1.0,1,1,1,1,application/parser/embedding_pipeline.py,application/parser/embedding_pipeline.py,application/parser/embedding_pipeline.py,application/parser/embedding_pipeline.py
434,f36e8e3db8d679b426368e7fb40886a4ad3ec241,0.0,0.0,6,4,0,0,tests/agents/test_agent_creator.py | tests/agents/test_base_agent.py | tests/agents/test_react_agent.py | tests/api/answer/routes/test_base.py | tests/api/answer/services/test_conversation_service.py | tests/conftest.py,application/agents/agent_creator.py | application/agents/react_agent.py | application/api/answer/routes/base.py | application/api/answer/services/conversation_service.py,,
435,3627c24a2151114ef9ec1c937807a47649326e05,1.0,1.0,1,2,1,1,Localization/unscented_kalman_filter/unscented_kalman_filter.py,Localization/unscented_kalman_filter/unscented_kalman_filter.py | tests/test_codestyle.py,Localization/unscented_kalman_filter/unscented_kalman_filter.py,Localization/unscented_kalman_filter/unscented_kalman_filter.py
436,0f47a35383b9379d4ae85795eb9275fbc887e593,1.0,0.0,1,1,1,0,tests/gui/notebook/test_notebook_simple_gui.py,tests/gui/notebook/test_notebook_simple_gui.py,tests/gui/notebook/test_notebook_simple_gui.py,
437,2f45919d3e7f5032b8c4690eedc5ddfc87fdc1ac,0.0,0.0,1,5,0,0,taipy/gui/utils/patch.py,taipy/core/_entity/_properties.py | taipy/core/common/_listattributes.py | taipy/gui/utils/test_patch.py | taipy/rest/commons/apispec.py | tests/gui/utils/test_patch.py,,
438,358dc4d954c07b9725c93750029a413768a9fc16,0.0,0.0,1,8,0,0,tools/release/setup_versions.py,taipy/core/_entity/_properties.py | taipy/core/common/_listattributes.py | taipy/rest/__init__.py | taipy/rest/app.py | taipy/rest/commons/apispec.py | taipy/rest/extensions.py | taipy/rest/rest.py | tests/conftest.py,,
439,54d68158be239eba9228f2cd180922c2cb7aa0d4,0.0,0.0,1,6,0,0,taipy/gui/utils/types.py,taipy/__init__.py | taipy/rest/_init.py | taipy/rest/app.py | taipy/rest/commons/apispec.py | taipy/rest/extensions.py | taipy/rest/rest.py,,
440,7939c1ba9f52be99b937172cf52cb090ad8bbe60,1.0,1.0,1,1,1,1,tests/gui/utils/test_patch.py,tests/gui/utils/test_patch.py,tests/gui/utils/test_patch.py,tests/gui/utils/test_patch.py
441,873b04ac9ecd4ea48e46af92ba2a8825ca781eb6,1.0,1.0,5,22,5,5,tests/gui/builder/control/test_image.py | tests/gui/builder/control/test_indicator.py | tests/gui/builder/control/test_metric.py | tests/gui/control/test_image.py | tests/gui/control/test_menu.py,taipy/rest/commons/apispec.py | tests/gui/builder/control/test_chat.py | tests/gui/builder/control/test_date.py | tests/gui/builder/control/test_dialog.py | tests/gui/builder/control/test_image.py | tests/gui/builder/control/test_indicator.py | tests/gui/builder/control/test_input.py | tests/gui/builder/control/test_menu.py | tests/gui/builder/control/test_metric.py | tests/gui/builder/control/test_navbar.py | tests/gui/builder/control/test_number.py | tests/gui/builder/control/test_progress.py | tests/gui/builder/control/test_slider.py | tests/gui/builder/control/test_text.py | tests/gui/builder/control/test_toggle.py | tests/gui/control/test_button.py | tests/gui/control/test_image.py | tests/gui/control/test_indicator.py | tests/gui/control/test_menu.py | tests/gui/control/test_status.py | tests/gui/control/test_table.py | tests/gui/control/test_time.py,tests/gui/builder/control/test_image.py | tests/gui/builder/control/test_indicator.py | tests/gui/builder/control/test_metric.py | tests/gui/control/test_image.py | tests/gui/control/test_menu.py,tests/gui/builder/control/test_image.py | tests/gui/builder/control/test_indicator.py | tests/gui/builder/control/test_metric.py | tests/gui/control/test_image.py | tests/gui/control/test_menu.py
442,9a7e04e18229fb2ecea1a992ade0e4098bd675e0,0.0,0.0,1,5,0,0,tests/gui/utils/test_types.py,taipy/__init__.py | taipy/rest/__init__.py | taipy/rest/_init.py | taipy/rest/commons/apispec.py | taipy/rest/extensions.py,,
443,b2d3b0e33d294b6eaf862048444d1f2ad04aaddc,0.0,0.0,1,6,0,0,taipy/gui/_renderers/factory.py,taipy/__init__.py | taipy/rest/api/__init__.py | taipy/rest/app.py | taipy/rest/commons/apispec.py | taipy/rest/extensions.py | taipy/rest/rest.py,,
444,2d3846f9b793ef4830755e953779cbd4f5d7680c,0.0,0.0,1,1,0,0,tests/backends/build_system/integration/test_makefile.py,requirements-dev-lock.txt,,
445,02237e2a7e177390256eef0d1beb3a0a8c942acc,1.0,1.0,1,1,1,1,src/axolotl/utils/data/utils.py,src/axolotl/utils/data/utils.py,src/axolotl/utils/data/utils.py,src/axolotl/utils/data/utils.py
446,083b48256813564d301995020b838bfaf6055d79,0.0,0.0,1,0,0,0,src/axolotl/utils/chat_templates.py,,,
447,091b008384f701eda98979586e9f051aeb6ab7e6,0.3333,0.0,3,2,1,0,src/axolotl/integrations/liger/args.py | src/axolotl/monkeypatch/tiled_mlp.py | src/axolotl/utils/schemas/validation.py,scripts/unsloth_install.py | src/axolotl/utils/schemas/validation.py,src/axolotl/utils/schemas/validation.py,
448,0b595dbf31b9d086f29791e2cc8c24c8f3851be1,0.5,0.5,2,1,1,1,docs/scripts/generate_config_docs.py | src/axolotl/utils/schemas/validation.py,docs/scripts/generate_config_docs.py,docs/scripts/generate_config_docs.py,docs/scripts/generate_config_docs.py
449,255a10c026e184769fe53a1f8efa331f998b5ee4,1.0,1.0,1,1,1,1,tests/e2e/multigpu/test_fsdp2.py,tests/e2e/multigpu/test_fsdp2.py,tests/e2e/multigpu/test_fsdp2.py,tests/e2e/multigpu/test_fsdp2.py
450,256be889efa8d1760e21d71fb905529969c16015,1.0,1.0,1,1,1,1,src/axolotl/utils/data/utils.py,src/axolotl/utils/data/utils.py,src/axolotl/utils/data/utils.py,src/axolotl/utils/data/utils.py
451,2e7fac1fa5dc8fc049721d23698810c2d2518adf,1.0,1.0,1,1,1,1,src/axolotl/prompt_strategies/dpo/chat_template.py,src/axolotl/prompt_strategies/dpo/chat_template.py,src/axolotl/prompt_strategies/dpo/chat_template.py,src/axolotl/prompt_strategies/dpo/chat_template.py
452,35bcc1e64e7a71cdf06972952cdcebe52cc6a6e9,1.0,1.0,2,2,2,2,src/axolotl/utils/chat_templates.py | src/axolotl/utils/schemas/enums.py,src/axolotl/utils/chat_templates.py | src/axolotl/utils/schemas/enums.py,src/axolotl/utils/chat_templates.py | src/axolotl/utils/schemas/enums.py,src/axolotl/utils/chat_templates.py | src/axolotl/utils/schemas/enums.py
453,3b35eb6545a900f5944b58e397a7d43329cf2ee2,1.0,0.6667,3,3,3,2,src/axolotl/core/datasets/chat.py | src/axolotl/datasets.py | src/axolotl/utils/schemas/config.py,src/axolotl/core/datasets/chat.py | src/axolotl/datasets.py | src/axolotl/utils/schemas/config.py,src/axolotl/core/datasets/chat.py | src/axolotl/datasets.py | src/axolotl/utils/schemas/config.py,src/axolotl/core/datasets/chat.py | src/axolotl/datasets.py
454,439519c9d5848fa03b3a62bd7a95c59ebd5b3914,1.0,1.0,1,1,1,1,src/axolotl/loaders/tokenizer.py,src/axolotl/loaders/tokenizer.py,src/axolotl/loaders/tokenizer.py,src/axolotl/loaders/tokenizer.py
455,46e4e85039f556a4ddb395d794a161e99045f6ec,0.0,0.0,2,0,0,0,src/axolotl/core/builders/base.py | src/axolotl/core/trainers/base.py,,,
456,4a8ff81c3d4fa26b03a0268deb02d584d6e851ec,0.0,0.0,2,2,0,0,MANIFEST.in | src/axolotl/utils/chat_templates/__init__.py,tests/prompt_strategies/conftest.py | tests/prompt_strategies/test_chat_template_utils.py,,
457,4b5b93503e92fd894093b0ddf456abb6ac1a98d3,0.0,0.0,1,3,0,0,src/axolotl/core/trainers/grpo/trainer.py,src/axolotl/integrations/stablemax/__init__.py | src/axolotl/integrations/stablemax/args.py | src/axolotl/integrations/stablemax/stablemax.py,,
458,5b325d99df8607748c1c3653cc42730a135bd53d,0.0,0.0,3,1,0,0,src/axolotl/processing_strategies.py | src/axolotl/prompt_strategies/chat_template.py | src/axolotl/utils/dict.py,tests/utils/schemas/validation/test_fsdp.py,,
459,6af171ff8190efbbd9b72aa19b11564279fd37f2,0.0,0.0,1,0,0,0,src/axolotl/core/trainers/mixins/scheduler.py,,,
460,734baee3ea9e591888c79c1976e36c460da45528,1.0,1.0,1,2,1,1,src/axolotl/utils/data/rl.py,src/axolotl/utils/data/rl.py | src/axolotl/utils/data/sft.py,src/axolotl/utils/data/rl.py,src/axolotl/utils/data/rl.py
461,73be451c05da635aa2828a6c3afb6e924da1ca03,1.0,1.0,1,1,1,1,src/axolotl/utils/schemas/config.py,src/axolotl/utils/schemas/config.py,src/axolotl/utils/schemas/config.py,src/axolotl/utils/schemas/config.py
462,74f293da0a4e2fbf000f41dcf5d004bfe763efd2,1.0,1.0,1,1,1,1,src/axolotl/monkeypatch/accelerate/fsdp2.py,src/axolotl/monkeypatch/accelerate/fsdp2.py,src/axolotl/monkeypatch/accelerate/fsdp2.py,src/axolotl/monkeypatch/accelerate/fsdp2.py
463,769e78aa95c081c96ab52c3fb449b6230bb245db,0.5,0.5,2,1,1,1,src/axolotl/prompt_strategies/chat_template.py | tests/prompt_strategies/test_chat_template_ds_schema_unification.py,src/axolotl/prompt_strategies/chat_template.py,src/axolotl/prompt_strategies/chat_template.py,src/axolotl/prompt_strategies/chat_template.py
464,770f97a0a0b3f9c8a1e7f4b55ad99376197e28f2,1.0,1.0,1,2,1,1,tests/prompt_strategies/test_chat_templates_mistral.py,tests/prompt_strategies/test_chat_templates_mistral.py | tests/test_validation_dataset.py,tests/prompt_strategies/test_chat_templates_mistral.py,tests/prompt_strategies/test_chat_templates_mistral.py
465,78b289243ec6c116209d27f3de4b11c211f97f91,0.5,0.5,2,1,1,1,src/axolotl/loaders/patch_manager.py | src/axolotl/monkeypatch/tiled_mlp.py,src/axolotl/monkeypatch/tiled_mlp.py,src/axolotl/monkeypatch/tiled_mlp.py,src/axolotl/monkeypatch/tiled_mlp.py
466,7c3b428f2344da7888dfe3cc87e2ee9cab8d49f6,0.0,0.0,3,0,0,0,docker/Dockerfile-base | docker/Dockerfile-cloud | src/axolotl/utils/schemas/validation.py,,,
467,7f12bde31f3a8dbc2e465756b7a4629e9d0ae884,0.5,0.5,2,1,1,1,src/axolotl/cli/config.py | src/axolotl/utils/logging.py,src/axolotl/cli/config.py,src/axolotl/cli/config.py,src/axolotl/cli/config.py
468,899c6bc86d519a4555149ab953e9c911d62de054,1.0,1.0,1,1,1,1,src/axolotl/kernels/lora.py,src/axolotl/kernels/lora.py,src/axolotl/kernels/lora.py,src/axolotl/kernels/lora.py
469,8c67faaa0010c3a9195ae073f68410fd60ee3300,0.0,0.0,1,0,0,0,tests/e2e/test_preprocess.py,,,
470,8f6f89ef939a8a2f5800f1b8e1bff2263fa88b41,1.0,1.0,1,1,1,1,tests/e2e/patched/lora_kernels/test_lora_kernel_patching.py,tests/e2e/patched/lora_kernels/test_lora_kernel_patching.py,tests/e2e/patched/lora_kernels/test_lora_kernel_patching.py,tests/e2e/patched/lora_kernels/test_lora_kernel_patching.py
471,8fd7325232883e144ae2afda75f0ae100f30fd20,1.0,1.0,1,1,1,1,tests/core/test_trainer_builder.py,tests/core/test_trainer_builder.py,tests/core/test_trainer_builder.py,tests/core/test_trainer_builder.py
472,91a466d66855d3123a7fc03f9685de730f724895,0.5,0.5,2,1,1,1,src/axolotl/utils/ctx_managers/sequence_parallel.py | src/axolotl/utils/models.py,src/axolotl/utils/models.py,src/axolotl/utils/models.py,src/axolotl/utils/models.py
473,926f6108861434b74b89f4836c9ee0f3bd0ebe78,0.0,0.0,1,0,0,0,tests/e2e/multigpu/test_llama.py,,,
474,92c4ad86527a2bae4c7d10f2304f57c7d3d1f531,0.0,0.0,2,0,0,0,src/axolotl/core/builders/causal.py | src/axolotl/core/builders/rl.py,,,
475,9388a2af668cc9def219ceca43c66a649bdc69d0,0.0,0.0,1,0,0,0,src/axolotl/utils/samplers/multipack.py,,,
476,99d0e8fb13e8389c1c8ea51be1193f674aa47034,1.0,1.0,1,1,1,1,src/axolotl/monkeypatch/ring_attn/patch.py,src/axolotl/monkeypatch/ring_attn/patch.py,src/axolotl/monkeypatch/ring_attn/patch.py,src/axolotl/monkeypatch/ring_attn/patch.py
477,9cb48ac877ae303717dfd7b7f2566141d6f77ba1,0.5,0.5,2,1,1,1,src/axolotl/utils/quantization.py | src/axolotl/utils/schemas/enums.py,src/axolotl/utils/schemas/enums.py,src/axolotl/utils/schemas/enums.py,src/axolotl/utils/schemas/enums.py
478,9cf62fab15cce046bb01baf9d0d312ba4da659c3,0.0,0.0,1,1,0,0,src/axolotl/monkeypatch/relora.py,tests/test_validation_dataset.py,,
479,9df3e7857276b4804d1fadc0c33b4df0c6e5c254,0.0,0.0,3,0,0,0,src/axolotl/utils/data/shared.py | src/axolotl/utils/datasets.py | src/axolotl/utils/schemas/config.py,,,
480,9f86e5eaae5340895bc2ff917672bb3d0b8c8a3c,1.0,1.0,1,2,1,1,src/axolotl/utils/schemas/config.py,scripts/unsloth_install.py | src/axolotl/utils/schemas/config.py,src/axolotl/utils/schemas/config.py,src/axolotl/utils/schemas/config.py
481,a04519a24a8f6e554b6df68099118c350223953a,1.0,1.0,4,4,4,4,src/axolotl/core/trainers/grpo/trainer.py | src/axolotl/utils/ctx_managers/sequence_parallel.py | src/axolotl/utils/models.py | tests/e2e/patched/test_sp.py,src/axolotl/core/trainers/grpo/trainer.py | src/axolotl/utils/ctx_managers/sequence_parallel.py | src/axolotl/utils/models.py | tests/e2e/patched/test_sp.py,src/axolotl/core/trainers/grpo/trainer.py | src/axolotl/utils/ctx_managers/sequence_parallel.py | src/axolotl/utils/models.py | tests/e2e/patched/test_sp.py,src/axolotl/core/trainers/grpo/trainer.py | src/axolotl/utils/ctx_managers/sequence_parallel.py | src/axolotl/utils/models.py | tests/e2e/patched/test_sp.py
482,a55d718a92a401e1e0f9d9ad56a588f5ec072d74,0.0,0.0,1,2,0,0,src/axolotl/utils/data/shared.py,scripts/unsloth_install.py | tests/test_datasets.py,,
483,a75910a20e55e34431db5c3d7626c954b4d4f388,0.0,0.0,2,0,0,0,src/axolotl/loaders/model.py | src/axolotl/utils/config/__init__.py,,,
484,ae9efd4a08b946413fb9953a389df6d548068066,1.0,1.0,1,1,1,1,src/axolotl/cli/train.py,src/axolotl/cli/train.py,src/axolotl/cli/train.py,src/axolotl/cli/train.py
485,b3662574643c396d85eacf7b4472ba9f50350d92,1.0,1.0,1,1,1,1,src/axolotl/monkeypatch/tiled_mlp/patch.py,src/axolotl/monkeypatch/tiled_mlp/patch.py,src/axolotl/monkeypatch/tiled_mlp/patch.py,src/axolotl/monkeypatch/tiled_mlp/patch.py
486,b5b9507e0e063bd08038c29b13d10a09e66a198d,1.0,1.0,2,2,2,2,src/axolotl/prompt_strategies/dpo/chat_template.py | tests/prompt_strategies/test_dpo_chat_templates.py,src/axolotl/prompt_strategies/dpo/chat_template.py | tests/prompt_strategies/test_dpo_chat_templates.py,src/axolotl/prompt_strategies/dpo/chat_template.py | tests/prompt_strategies/test_dpo_chat_templates.py,src/axolotl/prompt_strategies/dpo/chat_template.py | tests/prompt_strategies/test_dpo_chat_templates.py
487,b5bb4c11018952a0f9f5693ce84dd3df18c644d7,0.3333,0.3333,3,1,1,1,src/axolotl/loaders/model.py | src/axolotl/monkeypatch/accelerate/fsdp2.py | src/axolotl/utils/ctx_managers/sequence_parallel.py,src/axolotl/monkeypatch/accelerate/fsdp2.py,src/axolotl/monkeypatch/accelerate/fsdp2.py,src/axolotl/monkeypatch/accelerate/fsdp2.py
488,bb1cae1a20dd10bce644319d6fc26b1d51c1d666,0.0,0.0,7,0,0,0,.github/workflows/preview-docs.yml | index.qmd | requirements.txt | src/axolotl/cli/config.py | src/axolotl/core/trainers/grpo/__init__.py | src/axolotl/utils/schemas/trl.py | tests/e2e/patched/test_activation_checkpointing.py,,,
489,bfa16fa84a9e18c196dcfdc90c35a2e8ae1e0437,1.0,1.0,1,1,1,1,src/axolotl/utils/bench.py,src/axolotl/utils/bench.py,src/axolotl/utils/bench.py,src/axolotl/utils/bench.py
490,c2b5e0bfc9cbe7e066893953cb5a06851e303a54,0.0,0.0,1,0,0,0,src/axolotl/integrations/cut_cross_entropy/args.py,,,
491,c46ca36c8e3d00d736d38f01c0f716cd2cade957,1.0,1.0,1,1,1,1,src/axolotl/evaluate.py,src/axolotl/evaluate.py,src/axolotl/evaluate.py,src/axolotl/evaluate.py
492,c5f6c8039c85e1c8c1796ebac91f258f8cb0c860,1.0,1.0,1,1,1,1,src/axolotl/loaders/model.py,src/axolotl/loaders/model.py,src/axolotl/loaders/model.py,src/axolotl/loaders/model.py
493,e693b7399ee5911784f4ac4defb28baf9587f984,1.0,1.0,1,1,1,1,src/axolotl/integrations/kd/chat_template.py,src/axolotl/integrations/kd/chat_template.py,src/axolotl/integrations/kd/chat_template.py,src/axolotl/integrations/kd/chat_template.py
494,ee19007ba4a51af406a9e80d2b1b53ffc7d713a7,0.0,0.0,3,0,0,0,src/axolotl/loaders/patch_manager.py | src/axolotl/monkeypatch/mllama_attn_patch.py | src/axolotl/utils/collators/mm_chat.py,,,
495,f20dec3285bbb18784f228e767f58580cdbc5251,0.0,0.0,1,0,0,0,src/axolotl/utils/schemas/validation.py,,,
496,58c3b25cfd4d29bb38d95f411068b5bbf1b65fed,1.0,0.0,1,4,1,0,eval/judge_system.py,browser_use/controller/registry/service.py | browser_use/llm/google/serializer.py | browser_use/telemetry/service.py | eval/judge_system.py,eval/judge_system.py,
497,5da261310ba61373d9546eaa6a817049ca75b9c5,1.0,0.0,1,1,1,0,browser_use/browser/session.py,browser_use/browser/session.py,browser_use/browser/session.py,
498,5e1a5d6eae3111d8ff7e97e4283e42cee2ef467a,1.0,1.0,1,1,1,1,examples/features/graph_memory.py,examples/features/graph_memory.py,examples/features/graph_memory.py,examples/features/graph_memory.py
499,6bdb4d59201c468bf69d4c903e0a9800329857a0,1.0,0.0,1,4,1,0,browser_use/llm/openai/chat.py,browser_use/llm/anthropic/chat.py | browser_use/llm/aws/chat_anthropic.py | browser_use/llm/google/serializer.py | browser_use/llm/openai/chat.py,browser_use/llm/openai/chat.py,
500,6ddeb2324ee74fde5f816427b0a2c933e1205d12,1.0,1.0,2,5,2,2,browser_use/llm/google/chat.py | browser_use/llm/google/serializer.py,browser_use/llm/anthropic/chat.py | browser_use/llm/aws/chat_anthropic.py | browser_use/llm/google/chat.py | browser_use/llm/google/serializer.py | pyproject.toml,browser_use/llm/google/chat.py | browser_use/llm/google/serializer.py,browser_use/llm/google/chat.py | browser_use/llm/google/serializer.py
501,6e17756e76d2a4c471575a5e5ff660d2058352f7,0.0,0.0,1,1,0,0,tests/ci/test_controller.py,pyproject.toml,,
502,76dde6d520faf6beef94f3522da08d2fd6d0d372,1.0,1.0,1,3,1,1,browser_use/controller/registry/service.py,browser_use/controller/registry/service.py | browser_use/llm/google/serializer.py | browser_use/telemetry/service.py,browser_use/controller/registry/service.py,browser_use/controller/registry/service.py
503,79d3e3ca7de6cb8b16e836dfba7d12ffd8e71f42,0.0,0.0,1,4,0,0,browser_use/browser/session.py,browser_use/llm/anthropic/chat.py | browser_use/llm/aws/chat_anthropic.py | browser_use/llm/google/serializer.py | eval/comprehensive_judge.py,,
504,7b5ea73b4d5ae96d3e764a48f2d123c35e4295d2,0.0,0.0,1,5,0,0,examples/features/multiple_agents_same_browser.py,browser_use/llm/anthropic/chat.py | browser_use/llm/aws/chat_anthropic.py | browser_use/llm/google/serializer.py | eval/judge_system.py | pyproject.toml,,
505,7d72b013e4ef17166f056cdd94741156d0001114,0.0,0.0,2,3,0,0,.cursor/rules/browser-use-rules.mdc | browser_use/controller/service.py,browser_use/llm/anthropic/chat.py | browser_use/llm/aws/chat_anthropic.py | browser_use/llm/google/serializer.py,,
506,80fe937279863ecf49a66640859a9d9dd17ec23b,1.0,1.0,1,1,1,1,browser_use/agent/service.py,browser_use/agent/service.py,browser_use/agent/service.py,browser_use/agent/service.py
507,82fe739a979a58067738c7f97cbb8444f12277d5,1.0,0.0,1,5,1,0,examples/getting_started/test.py,browser_use/llm/anthropic/chat.py | browser_use/llm/aws/chat_anthropic.py | browser_use/llm/google/serializer.py | examples/getting_started/test.py | tests/ci/test_mcp_client.py,examples/getting_started/test.py,
508,845e83099b5364b6bede874608bdad62ac318bc9,0.0,0.0,1,4,0,0,browser_use/sync/service.py,browser_use/llm/anthropic/chat.py | browser_use/llm/aws/chat_anthropic.py | browser_use/llm/google/serializer.py | browser_use/mcp/__init__.py,,
509,851f22cb8db8b8a426589f405dc91b75efbe234c,1.0,0.0,1,1,1,0,examples/use-cases/play_chess.py,examples/use-cases/play_chess.py,examples/use-cases/play_chess.py,
510,8607b72d71832c853bbf49929ff06c4429e99cd9,0.0,0.0,2,0,0,0,.gitignore | browser_use/browser/context.py,,,
511,87ef1325e80dbb82693c7e59dff4f4f37d68da65,0.0,0.0,1,4,0,0,browser_use/cli.py,browser_use/llm/anthropic/chat.py | browser_use/llm/aws/chat_anthropic.py | browser_use/llm/google/serializer.py | eval/comprehensive_judge.py,,
512,88c4f3ff124763577043c1741057863ee519f9b2,0.0,0.0,1,2,0,0,eval/service.py,browser_use/llm/anthropic/chat.py | browser_use/llm/aws/chat_anthropic.py,,
